,prices,simple_returns,log_returns
2017-03-13 01:00:00.000,1243.2649223901926,0.010324504607814866,0.010271570940951375
2017-03-14 01:00:00.000,1246.5567394807624,0.002647719750864752,0.002644220715873722
2017-03-15 01:00:00.000,1258.4569999999999,0.009546505299224739,0.009501225366161338
2017-03-16 01:00:00.000,1217.3145410078776,-0.032692780915138386,-0.03323913069229875
2017-03-17 01:00:00.000,1074.0938695062455,-0.11765297026933752,-0.12516984261503122
2017-03-18 01:00:00.000,961.9620000000001,-0.10439671307107612,-0.11025772417838114
2017-03-19 01:00:00.000,1023.4901008756748,0.06396105134680452,0.061998784372377755
2017-03-20 01:00:00.000,1036.3320123738727,0.012547177043735536,0.012469113524158805
2017-03-21 01:00:00.000,1112.701532272989,0.07369213629151594,0.071103303496622
2017-03-22 01:00:00.000,1039.8401726478428,-0.06548149482306131,-0.06772385006006763
2017-03-23 01:00:00.000,1029.1394137431018,-0.010290772742019172,-0.01034408883510756
2017-03-24 01:00:00.000,940.0206265591036,-0.08659544663619745,-0.09057639317271736
2017-03-25 01:00:00.000,965.2650626610691,0.02685519379970569,0.026500921783777776
2017-03-26 01:00:00.000,954.4766599717783,-0.011176621952470822,-0.011239549710778153
2017-03-27 02:00:00.000,1042.6050726198062,0.09233165811580313,0.0883145474335406
2017-03-28 02:00:00.000,1044.7219999999998,0.002030421140072125,0.0020283626210385137
2017-03-29 02:00:00.000,1038.617197616254,-0.005843470687652452,-0.005860610566025295
2017-03-30 02:00:00.000,1031.4929056461594,-0.0068594011214581085,-0.006883034951281536
2017-03-31 02:00:00.000,1078.274711090609,0.045353492194058154,0.04435509825852362
2017-04-01 02:00:00.000,1085.2529999999997,0.0064717171214492275,0.006450865475815559
2017-04-02 02:00:00.000,1098.0679999999998,0.011808306450201034,0.011739132419190463
2017-04-03 02:00:00.000,1139.3082754455547,0.03755712346189388,0.03686903036549044
2017-04-04 02:00:00.000,1140.4975903801683,0.0010438921231818998,0.001043347646683021
2017-04-05 02:00:00.000,1132.339904992776,-0.007152742325981731,-0.007178445827726766
2017-04-06 02:00:00.000,1194.2109999999996,0.05464003761981551,0.05319951213834172
2017-04-07 02:00:00.000,1189.775123703212,-0.003714482865077806,-0.003721398687669948
2017-04-08 02:00:00.000,1182.271,-0.006307178183264872,-0.006327152463438165
2017-04-09 02:00:00.000,1187.6989999999998,0.004591163954795308,0.004580656709614557
2017-04-10 02:00:00.000,1210.515,0.01921025444999125,0.01902806705868687
2017-04-11 02:00:00.000,1226.618,0.013302602611285241,0.013214899919724772
2017-04-12 02:00:00.000,1218.299,-0.0067820625492206466,-0.0068051652506589495
2017-04-13 02:00:00.000,1174.209,-0.036189802339163024,-0.03686089415037215
2017-04-14 02:00:00.000,1183.687,0.008071816857135206,0.008039413993316893
2017-04-15 02:00:00.000,1180.323,-0.0028419675133711797,-0.002846013570705305
2017-04-16 02:00:00.000,1186.31,0.005072340367848316,0.0050595193860903855
2017-04-17 02:00:00.000,1205.143,0.015875277119808517,0.015750582880473332
2017-04-18 02:00:00.000,1217.58,0.010319937136090918,0.010267050133995339
2017-04-19 02:00:00.000,1225.721,0.006686213636886373,0.0066639600502367774
2017-04-20 02:00:00.000,1253.904,0.02299299759080564,0.02273264197128794
2017-04-21 02:00:00.000,1254.9875,0.000864101239010262,0.0008637281184617808
2017-04-22 02:00:00.000,1249.67,-0.004237093994959973,-0.004246095914706512
